typing_speed,mouse_movement,location,location_encoded
48.96225540381874,177.12345168521045,Florida,84
103.42797274654097,317.0820594456698,Washington,33
35.55746451146713,327.9881256760224,Florida,84
30.684774187207246,83.14135906668429,Texas,22
112.0713231709712,131.20056844277832,California,10
38.580431246470965,369.47382290942494,Washington,33
100.88051333132681,215.0449625525207,Florida,84
45.83468593265563,253.7989998994553,New York,81
66.42555209524356,251.07174804692795,New York,81
63.22599464348562,189.47599027880162,New York,81
56.21688837839189,277.6153873598646,Texas,22
94.22701600627639,69.54246334131906,Washington,33
100.82244731892169,322.6872841617261,Washington,33
78.13632145709651,306.1562373963849,Florida,84
82.76939559517592,321.0016121401903,Texas,22
52.57318497633034,208.05044858316822,California,10
76.5596427588589,166.81118313481792,New York,81
95.78884977737984,182.0490531909177,New York,81
58.752049988760014,54.15752967418054,Washington,33
117.18341873324528,54.444045328853704,California,10
75.07394178091445,352.0290243338188,New York,81
77.3513855890576,363.4740495679855,New York,81
74.10578558306705,59.29433728677071,Florida,84
102.6177954479531,302.11198399389957,California,10
118.66441583257183,339.6344519632835,Washington,33
43.477886018751875,63.367044389887575,Florida,84
100.08134700959229,323.4145838498231,Washington,33
45.71274702844815,121.29399446699558,New York,81
48.67177991753681,327.78913952641716,California,10
72.87327106541304,265.6387224502807,California,10
55.55441115473248,223.74368695541725,Florida,84
38.07432782865458,382.0557707244324,Florida,84
72.69614343471888,165.2153242650539,Washington,33
67.8577494787807,227.5936113150171,Texas,22
54.019674590754086,270.41733267172253,Washington,33
45.65350409855314,305.1663578989502,New York,81
46.66257071381767,142.36016265232,California,10
70.8338893641801,361.5169139286907,New York,81
75.52222615231875,163.2298782802749,New York,81
104.31076598537275,180.26002745208132,Texas,22
45.133604611736914,134.86445028619846,Washington,33
51.71960238697912,263.66060269665945,Florida,84
40.38641019241367,334.7036595559138,Florida,84
45.38233574655906,311.8634980117056,Florida,84
45.23867976201869,62.3821243646742,Washington,33
101.80857943331155,358.2844841998659,Washington,33
40.49626546985687,64.73374319516807,New York,81
31.03299566483,192.1199137509142,New York,81
110.58418461871113,325.32725146204325,California,10
82.85938262399279,294.5390546395725,Texas,22
106.59003832321181,270.2282873376995,Texas,22
73.71029736254789,188.86161431311024,Washington,33
107.97424362532679,290.9762079094492,Texas,22
57.604515397297845,314.0083592109264,California,10
47.71931772961342,278.83944473501367,Florida,84
97.26655743881321,127.80999306150603,Florida,84
38.59511855433105,125.92101111828578,California,10
31.87392085237657,138.519245815389,California,10
98.12810795377818,79.5419695989321,Florida,84
67.27655430079423,138.80004028931117,California,10
57.71682920903018,352.3502040285933,New York,81
40.403804275300296,150.73253407248671,California,10
53.795665330530724,235.13419098189294,Texas,22
45.53346149953779,158.6459623420854,Texas,22
72.95618688360254,64.32402373235062,Washington,33
112.15923218591121,160.63753965382352,Texas,22
58.50673347804736,227.9753838927772,California,10
111.93096004815648,389.84438504294053,Florida,84
118.29428815404604,118.05550688866897,California,10
73.8602580218938,159.21618416442635,California,10
53.102762488367844,279.0298351575928,Texas,22
51.17371049441656,336.4501911628517,California,10
69.29871694485755,152.66296985690735,Washington,33
49.583145355735795,202.55126090248703,New York,81
43.57993553600056,83.18135238364974,Florida,84
81.59568771620215,181.35322186136122,Florida,84
50.33491305011988,132.5826691232922,Washington,33
92.44000553875311,283.83094137179387,Florida,84
55.57810905019447,145.14210771988567,California,10
66.85771815822827,209.4526155695396,Washington,33
115.79434714272888,180.39270798276888,Texas,22
39.58843393422155,59.919990648141045,Texas,22
64.89787389694169,197.33778156815217,Texas,22
83.55925295828303,303.91261894621107,New York,81
96.85876295478772,187.2515685340002,Texas,22
110.72230783971115,195.62541007815068,Florida,84
111.26277962971356,327.86530635034234,Washington,33
102.59659417383287,62.17796350098736,California,10
77.78080495701408,297.3368958739668,New York,81
119.01543510892843,367.24292480512327,New York,81
70.41307046121594,210.5412813488941,New York,81
58.053162371149085,172.7655974553785,Florida,84
38.008695728576306,177.93986113896614,New York,81
55.41203102252623,174.46254752764995,Florida,84
55.034466471398716,74.71373260005453,Washington,33
77.20412521566388,259.05275219956417,Washington,33
62.7710166856858,277.57876172171785,Washington,33
92.89234370847677,135.8602599223707,New York,81
99.4306099115205,328.6613117675191,Texas,22
54.036423613156146,286.5667729559371,New York,81
42.67221095363476,355.25504047593915,New York,81
116.9063448593874,134.13613695274785,Florida,84
72.21892480618655,374.0365603909655,New York,81
46.45014685825086,243.15449640075974,Florida,84
68.4021866586906,352.45827692515354,New York,81
65.95200006943324,140.84865796971897,New York,81
83.8992923282685,231.16176684158478,Florida,84
38.894252079399486,284.2004803317082,Washington,33
46.122927357816266,335.557367200347,Florida,84
108.10954806609301,324.210330585994,Washington,33
67.89478929545453,355.1718001954811,California,10
60.850783791290766,207.4429590115142,Florida,84
86.24640258414345,93.32028099887685,Florida,84
65.9274875533662,387.00661142487985,New York,81
98.084181917302,50.160450882922234,New York,81
96.39155323882429,353.33725134311345,Texas,22
81.55620257354062,154.3442561647845,New York,81
68.22440638340898,362.2228645408796,Florida,84
62.49140368248073,323.32365425292176,Washington,33
94.72521628322195,154.47981159656712,Florida,84
96.6869028706684,136.61760498725334,Florida,84
72.7006675425387,300.3944698892156,Texas,22
34.5189514754333,147.65209867240642,Washington,33
93.7717215820104,296.2995303148527,Texas,22
55.40646227666153,285.06153520591374,Washington,33
58.3838163479727,286.34556167538017,Florida,84
94.15087158024895,146.26590282608754,California,10
110.63396562030591,249.16278340585643,Washington,33
71.47112664230434,59.098570111463175,Washington,33
103.81689752094718,344.16577361797084,Texas,22
76.20407864866411,173.08513765272477,Texas,22
40.434004347847306,200.83808073415835,New York,81
31.335400926306825,327.39627889225034,California,10
104.0637196227708,68.99402209480064,New York,81
31.805491397250726,349.03515133179303,New York,81
50.370031050900494,130.19324895448312,Texas,22
55.338932052874654,363.3252386015342,Florida,84
40.65319503200485,180.15110988348562,California,10
63.08732000157883,111.2567416924206,Washington,33
101.30761119859869,188.59402884713262,New York,81
78.52258748569864,127.54934409563305,Texas,22
116.66337490616765,298.2997810627668,California,10
76.92903591880747,393.934097058393,Washington,33
91.40908011825107,299.84448081383186,Washington,33
59.88885559271745,244.49550785208248,Washington,33
83.26594064290008,281.5355155769232,Florida,84
84.52154946711165,305.75868093499446,New York,81
63.53455873188115,129.34684599297833,Texas,22
82.0600686609423,239.78421517657898,Texas,22
89.49935128416607,347.14897787793376,Texas,22
92.348008720596,171.40666859436467,California,10
44.819187790374144,293.60547328700534,Texas,22
75.62383436139092,55.71440597790574,Washington,33
97.9605547101403,85.38008829502114,Washington,33
87.2583736930535,289.54574387343143,Texas,22
36.16564042744015,216.5333467417537,Texas,22
41.97741379889668,393.7388214463743,Florida,84
84.56831956343831,322.06635861389606,Texas,22
83.32072497655443,221.7862995842315,California,10
86.50411051012543,262.02939057518665,California,10
85.84167614943294,139.19864144173513,New York,81
71.48754733471293,99.5472621562327,Texas,22
81.15140799472721,182.20176102139607,Washington,33
58.772760029430785,139.2504873391701,California,10
52.98846024725114,52.36756327265705,California,10
69.04715907223058,109.9135406778233,Florida,84
51.85418969150474,289.36993475116367,Texas,22
59.4612193497597,153.28305565503223,Florida,84
55.20121734481478,233.21424312480752,California,10
107.00321654509452,200.33570856610382,Florida,84
102.73822023314607,142.32496829792535,Washington,33
110.40160936435547,274.6133783326792,Florida,84
99.5768591579038,309.9508416704691,Texas,22
99.81529370509436,118.8730485438746,New York,81
96.69995277871875,83.51413983429356,Florida,84
30.045670617202056,207.84602838827894,Texas,22
55.60987800535863,253.44220989388103,California,10
72.15166220042761,350.3366047655205,Washington,33
49.594096695873105,285.70478278290807,California,10
100.3103676426655,344.8241709990531,Texas,22
83.70101493289397,186.71625411514842,New York,81
107.51680218167806,249.3019433506037,Texas,22
61.353558643741366,371.0851098906474,Florida,84
84.84710373348159,355.4938990341079,California,10
53.78118422754569,247.61359495560154,Florida,84
36.9093471222278,143.43744707005112,Washington,33
69.36420031745067,366.5023550586269,Florida,84
44.04233805379777,348.0155212768441,Washington,33
43.517368304400144,353.50098699117177,Washington,33
50.61526559311544,76.63659481162695,Texas,22
85.9662950174953,167.51082603347746,New York,81
97.0829214869396,369.46610718735235,California,10
95.3453612108144,198.1807067384434,Florida,84
36.71303960604073,211.77721910031892,Florida,84
87.15480691150896,81.18750374684177,Washington,33
70.66172760969596,161.22825085618743,New York,81
71.56069584279699,248.69906374097243,California,10
94.87523034640601,71.0762033741699,New York,81
68.5374781638936,83.63582418883016,Texas,22
106.45615478333008,186.86996507524992,Texas,22
95.01401464945025,290.6872440854188,Washington,33
106.4726746288529,324.3163670758751,New York,81
30.161569007243187,389.8143864540614,Washington,33
81.85274107854775,374.18283892691323,Washington,33
62.93353061357291,116.65224519512253,Florida,84
65.76740863722019,165.7641162992424,Florida,84
98.5989328034406,335.0822341512539,New York,81
87.85282858769918,133.33675759830749,New York,81
73.4027640461564,338.2868104031288,California,10
43.4925452490374,263.30903755213876,Washington,33
56.95915061558666,94.93062978562865,Texas,22
75.83254330660722,388.50768527414004,California,10
68.34283095302956,239.68046294166942,New York,81
72.80468804407764,68.93054939128442,California,10
100.02154967143296,372.9527963670837,New York,81
56.93729797282882,374.5967124978066,Texas,22
64.65569720821108,166.08536965718042,California,10
91.84256062479807,329.75405440443524,New York,81
76.12315793052956,171.3285484539777,Washington,33
57.7801137175559,330.63601619003873,California,10
68.93792497493575,219.0287161232434,New York,81
97.80144642228743,373.04851090525926,Florida,84
86.45142391824271,370.8528786016194,Florida,84
42.323259693046154,147.19457870141326,California,10
83.48125894267571,265.8236270739969,Texas,22
101.9551432075443,218.24902128808537,Texas,22
102.67165436484714,67.61732595047945,Washington,33
34.08450442954488,62.410567001072216,Florida,84
86.41148436382412,183.90379663009372,New York,81
94.87534925569769,178.348985075309,New York,81
71.90276121567574,233.00606518772727,Florida,84
49.77436049497301,388.3549769091736,Texas,22
91.98485071307212,64.49394178952838,Texas,22
91.74277855066329,102.12715234021496,New York,81
100.08227414768531,357.1513029295318,New York,81
116.57227579346817,200.89048513951667,Florida,84
58.43843942004713,94.64829283008885,Washington,33
67.12704091289204,60.90758239519074,Florida,84
95.93684226933344,169.50364152283888,Washington,33
43.86470163518751,171.68149716259984,Washington,33
116.5832104146088,128.01077046337292,New York,81
36.892794249821826,368.9587598146259,California,10
37.74763765915541,365.158160369478,California,10
69.00191283186562,298.06476906689863,New York,81
60.27534028442787,248.56845312328846,Washington,33
116.22558543729652,286.3962628209159,New York,81
103.97979868461084,142.7206180159302,California,10
56.40908882553296,223.5007236618097,Florida,84
46.847935782172215,310.1939957150068,Washington,33
110.26224415307503,166.44264276470426,California,10
80.71294225008911,142.99007071243307,California,10
70.80906783927668,200.6479471005481,Washington,33
46.809208443844,167.7755709105843,Washington,33
54.24864820148903,115.16662954785333,New York,81
62.45019822797603,299.6570713425688,Washington,33
59.64953037597034,381.95842190415624,Texas,22
93.05861207438178,339.7441991287025,New York,81
74.01545885754,380.24745435811553,New York,81
114.66576081001163,376.7588998261563,Florida,84
70.88202252847316,223.41789546174192,Texas,22
105.75979798476985,361.46229917689,Florida,84
111.39774239042633,206.37329973135206,Washington,33
88.61285317229022,395.56769993112135,Florida,84
90.72713711750846,304.6894234952106,New York,81
103.91212294466598,274.4381633112247,Texas,22
84.92212866679213,248.9795970695827,New York,81
100.84712119667309,332.4304799461842,Florida,84
45.148106140117214,108.17628953142247,California,10
51.990610873422526,166.38192200848263,Florida,84
101.11191775987344,201.20027426278662,Texas,22
110.29495011400432,394.5888299969159,Texas,22
93.36933119039648,121.35563108926013,Florida,84
60.95587035709255,371.5886319621051,Florida,84
113.28897927741858,52.234174505843946,Texas,22
118.7125061548038,118.74458053282628,Texas,22
80.98666096907127,195.23842575905434,Washington,33
44.01483308814221,309.3445260168881,Texas,22
32.416230263011435,281.7085618848557,California,10
47.94942030920926,372.9830326783979,Washington,33
30.56069999904424,144.98570165771068,Washington,33
55.04356368980176,382.92373614740006,Texas,22
117.11290565600336,269.0157289322824,Washington,33
47.06110506674777,68.07988437334302,New York,81
73.75877442030698,187.38176830691157,California,10
63.86294846350718,153.09150333948259,New York,81
105.17715655002641,231.10632735156327,Washington,33
35.856037040792636,192.9127513700651,Texas,22
103.9337015764113,181.0624686321225,Washington,33
56.12639476884184,270.6802612386149,New York,81
92.00803157457997,188.53560672992649,California,10
55.3232947784755,113.98121041187348,Washington,33
65.4612010805007,356.4935936107466,Texas,22
107.36527294383032,202.59925675455767,Florida,84
93.81479303614267,346.1392751098986,California,10
90.72765142453103,260.4248538308273,California,10
44.23884501502961,193.68466315146713,New York,81
71.46134917449825,111.60719344360933,New York,81
44.02125059354485,156.97132348797476,Florida,84
62.80919050448737,180.05652016530087,Washington,33
94.84886871424442,330.5878041696809,Florida,84
32.702170714812134,161.62529121051057,New York,81
85.35084425045746,182.56737350015095,Texas,22
117.10644058173165,247.61334573423366,Texas,22
90.53280746999664,261.3327042370905,California,10
117.88626586283772,311.9163043900491,New York,81
69.79247636539259,128.09155913428208,California,10
38.43453245101729,334.2712617056987,Texas,22
83.40890022252367,138.34110628051525,Florida,84
101.96581748105396,311.5901824550276,California,10
49.6327236032019,70.86565540335235,New York,81
64.43762905788827,58.431995149431025,New York,81
57.042857090884056,359.785642917199,California,10
44.96176400218818,225.17689077667004,Washington,33
87.72917033978743,342.989972792124,New York,81
115.21987727392147,348.14364882182366,Texas,22
48.486759055351285,120.81589496792897,Washington,33
96.84071421101127,220.9067177413585,New York,81
76.63265739728463,78.48525663914428,California,10
82.29000107563994,155.16890260501003,California,10
112.06020418337114,239.54353512845157,California,10
98.74947298766926,374.109028640222,New York,81
90.87110847399808,330.44051110411027,Texas,22
76.54407195567359,138.90503102401988,Texas,22
84.8547014177138,192.55286289466915,Washington,33
74.34134913785422,56.97296275400963,Florida,84
51.111189264925265,280.58894964996193,New York,81
50.30744625328089,137.93934621192943,Florida,84
99.67954510861033,379.1219463374359,California,10
66.65986808767897,296.6509660806198,California,10
33.56817163542041,186.3371880972469,Texas,22
94.79434038702865,312.5465652993884,Texas,22
64.97488864196282,181.26731382379816,Florida,84
45.69698400873314,132.5358914702719,New York,81
104.33980194119209,254.08906796151797,New York,81
44.72441642148618,226.54395553905584,California,10
94.96021039489717,290.9324078560799,Washington,33
49.11790172265953,138.44967536040545,Texas,22
80.08208640534724,256.9911559204802,Florida,84
66.91381120166768,122.72761502408387,California,10
103.77903412091534,148.16219695572948,Texas,22
100.53010384302888,394.38561981714395,California,10
109.06534027715696,154.01744461029645,California,10
30.56869575628561,71.21350794019878,Washington,33
74.89250413318203,293.3691798674936,Florida,84
50.47927308986016,193.34860917854812,Florida,84
51.76041298574505,143.30119370146076,New York,81
112.91605033267768,112.13764709270598,California,10
37.01785514727011,169.62204131709655,New York,81
75.00914343308901,125.08829702422159,Florida,84
33.20375310566294,83.18296402220625,New York,81
51.94842600989773,153.383589254509,Texas,22
39.39522019734231,195.68321777196743,Washington,33
71.32922085666269,187.99867444689949,Washington,33
45.97123739898291,180.18193714533288,Washington,33
94.18069538631794,226.27772377592007,New York,81
111.79658112028193,295.08242063205944,New York,81
67.54957536792611,338.4982160227576,Washington,33
54.80776096735818,158.01194744324107,Florida,84
53.04874781923858,322.1021932120596,New York,81
94.55740355154764,166.03893399581185,Florida,84
38.22369126744521,317.13133643479654,Texas,22
47.916312401261116,134.89862814190923,New York,81
87.80981217048048,170.07207631432078,Florida,84
36.17729324048176,315.6603121271171,New York,81
32.1761405938111,105.14430885318589,New York,81
46.87753996799263,234.8671506191174,New York,81
30.262145282204994,53.3315385890013,Washington,33
33.800533043111315,386.2932266922569,Washington,33
80.68134511392441,71.94895531603183,New York,81
72.30996542750614,62.15933381867018,New York,81
95.60014251706392,158.2680083538792,New York,81
116.84287623976313,102.66367649565677,California,10
56.46312998702264,356.15143239881024,Florida,84
96.6089257415683,89.95662197356663,California,10
56.38792513543706,211.95656211173028,New York,81
119.24252509953217,282.97874630221133,Washington,33
118.94910665094467,257.94624992109107,Texas,22
100.92984200028836,352.0030349584327,New York,81
73.87730557566731,178.4603728891802,California,10
39.57033436910569,272.01758652573716,Washington,33
60.161966386268126,164.20708749316628,Washington,33
56.17831333401366,68.12319956988223,Washington,33
88.46040831217974,202.2088303445408,Florida,84
49.00752692275343,171.61992441947424,California,10
112.35648319271901,98.4752860098686,Washington,33
104.88643962345745,211.0867831924318,California,10
33.73707197050097,378.90490570834623,Florida,84
71.00769446227852,120.05724850595642,Texas,22
114.75893996225727,83.02657961138786,New York,81
52.470455923166085,189.340849384711,Florida,84
97.57753449209521,348.40663419241145,New York,81
117.94857274508911,318.1870579285216,California,10
91.13335984688572,376.89001513081536,Texas,22
72.56378170912498,269.5903588212525,Texas,22
53.49163018322,289.5206309454737,New York,81
44.28529280675159,312.52223338542274,Florida,84
101.96095915475141,242.88203841547235,New York,81
106.5012626478843,247.22329582010374,Florida,84
78.62706278785913,354.64204172740995,New York,81
99.09154678824692,137.0282159605131,Texas,22
68.73993742628693,266.1790539745916,New York,81
72.83912064033976,88.81305265985367,Texas,22
110.32012022014142,104.14896144034267,California,10
66.39491428852259,123.60757323883999,New York,81
119.75404911207023,396.40413153953455,New York,81
116.15508817626156,164.98344602367197,Washington,33
116.72023901572219,301.7492587065623,California,10
98.15962956699158,111.63753252760691,Washington,33
83.99538956766348,183.46047808625022,California,10
91.31561730029426,349.6438197274402,Washington,33
78.99507731270236,122.50921215701634,California,10
71.41233236471717,354.54540447855857,Washington,33
105.1264185838191,373.8463268619268,New York,81
62.16017498798922,355.762553059914,California,10
76.1221799849009,71.5158593292503,Washington,33
102.58824431305705,72.66118182631243,Washington,33
70.0872277864469,253.0080387877428,Florida,84
68.21947081130341,395.5173896087852,Washington,33
36.69010753240907,249.91187186025982,Florida,84
37.18591071205342,195.18357053781614,California,10
87.98186475492221,392.2734147094992,New York,81
99.08818922357473,261.74425679069896,Washington,33
56.14731961613887,263.0864726805469,Washington,33
114.21398178928399,55.77565800802743,Texas,22
83.85789196199335,165.29298988882846,New York,81
87.06719548658845,102.4408309700128,New York,81
101.2097944798189,237.83039790694855,Florida,84
62.10151102139136,140.20165867190832,California,10
84.20311336870934,366.6264257739505,Florida,84
117.28328734942629,361.08375711608517,New York,81
99.3632690363968,181.65603392314847,Texas,22
69.68913865641355,263.12238382444957,Washington,33
87.96500622696274,227.67848380354138,Texas,22
81.6615571223927,238.16195487833158,Florida,84
87.96586819913182,301.44465861711046,Washington,33
95.1366259538092,111.12029903852212,Washington,33
112.73218724525826,287.05434167731977,California,10
60.73950980897337,146.84265726638074,California,10
63.29220007731964,79.31536895968911,New York,81
107.70406427949167,57.944810135779356,Florida,84
65.3680892260815,289.9675745638845,Florida,84
57.82946761407893,68.74288240027386,Florida,84
97.44054241013589,397.2374623603844,Washington,33
91.51091580488466,281.9822395550955,Texas,22
87.35496840232008,181.11988550809502,New York,81
106.98530698544187,335.2774226011464,California,10
69.17202680983038,278.05241532573393,California,10
80.27558029607462,319.59284939465357,Washington,33
62.76080007851759,388.8366398035512,New York,81
72.75612956666933,109.37186106330232,Washington,33
40.930941420039154,366.95029345619656,Florida,84
103.91323537380117,167.27680477315235,Washington,33
64.35141210298013,218.22096586870722,New York,81
70.50716209974914,92.12620233069767,Washington,33
88.56286613676659,346.1179956681844,New York,81
71.24602063642075,314.42212935203435,Florida,84
30.0881629625001,239.01225791633473,Texas,22
80.87464532310344,228.78347457357899,Texas,22
77.82469006329421,333.3264068446931,New York,81
95.09306815503517,299.8250070046245,Florida,84
100.44160653914739,179.1243563416531,Florida,84
32.854574673741375,366.53452575860723,Washington,33
104.56184349557054,267.90488694963375,New York,81
30.12729907732389,331.7379240008183,Texas,22
62.747101394268554,83.3135259839866,Washington,33
43.281753578522,128.96687902103787,California,10
43.57512734322334,193.55713947809656,Washington,33
87.87382290170493,280.7573913936385,Florida,84
32.30403744431413,256.96223318931504,Washington,33
103.98557754345306,210.37819226027167,California,10
80.02926556199115,389.854094605911,Florida,84
81.12672449115837,284.56299383860335,New York,81
87.48446038349303,167.38048267887928,Florida,84
111.59014608554374,119.6665955814527,New York,81
36.860903687858325,140.67472673102526,Washington,33
57.268123338570504,376.2608042994049,Washington,33
118.83846270268866,111.7922379893313,Washington,33
112.14078972867948,273.51576857927773,Texas,22
99.31273996302542,246.24468694702773,New York,81
91.64202947245215,106.00637027531661,Florida,84
35.805177695737065,160.81712115330922,California,10
49.41322061085121,111.33936619321608,Washington,33
118.80560569397667,268.64771601926964,Texas,22
36.116538495416165,324.88448671622035,Texas,22
111.37843572021177,187.4983765297424,Texas,22
50.8927412994112,265.6857090113249,Washington,33
48.032782130825154,243.69793919470033,New York,81
42.34758026291905,61.28697886938769,Texas,22
105.2484018816958,322.9026577598187,New York,81
46.13461053782226,354.7765615836797,Texas,22
77.12237407473962,217.97381291121158,Florida,84
46.46837891549937,288.6087530507239,California,10
53.12407167908284,300.3103433800191,Florida,84
39.37452203958713,149.96295045187935,Washington,33
50.681305657407066,184.98184862150316,Florida,84
104.44527614098519,251.62903796074127,California,10
114.08423355906852,332.86134766474515,Florida,84
59.25122663222445,306.42377004835856,California,10
93.13609937366408,196.00749610984633,Florida,84
72.10928377192198,152.25045959929292,Florida,84
103.41300268645655,311.44737873950464,New York,81
108.95003874372524,104.04261386662277,Florida,84
40.92991170960577,140.01150184665812,California,10
70.76550612789319,117.53529034900146,Washington,33
87.84819301382568,390.85827575036933,California,10
95.94027385861463,222.84256811822615,Florida,84
117.22104466072125,254.5150215257529,Texas,22
108.09316752650658,366.0792997298434,Washington,33
38.21543580738093,234.14476937058592,Florida,84
76.04246178768489,192.36671295553958,Florida,84
90.31212079828958,176.48426691709142,New York,81
63.596016363199126,276.443145509063,California,10
116.47395772390142,304.6041442504792,Florida,84
54.06143584029667,348.8863681829633,Florida,84
87.4866639867744,232.6242768380818,Washington,33
69.32614314100587,288.43408372158257,Florida,84
106.98209348917192,301.40697625669986,Washington,33
116.5764456659582,168.75350845315626,Washington,33
42.70081078752346,324.81699334547017,Florida,84
71.52010660521243,120.0229063512635,Texas,22
71.56151550736374,378.60903407407403,Washington,33
106.96316575804744,266.751664986169,Florida,84
51.16050399189615,253.7241893182159,Florida,84
100.9524056699905,287.23890153890284,New York,81
50.00945624522435,253.88940788518207,Texas,22
61.75674240525423,157.84767169964584,New York,81
99.87416996999474,54.977199798201056,Florida,84
118.8278083469208,124.13258328800784,California,10
104.44381618769393,171.55708704558805,California,10
86.24616188593647,307.8943236828292,California,10
79.08091643379673,384.9601083471096,Florida,84
35.08389594266893,169.0718735745923,Washington,33
93.32266373156469,155.67490803310568,Washington,33
47.75823435185402,90.4345577900264,California,10
78.54713019191647,171.57850210334857,California,10
75.32281723114066,369.7225794340756,New York,81
116.70072518904978,238.43926991995562,New York,81
91.07212710417326,70.24853267641495,New York,81
96.08088405439148,100.69854185933191,Washington,33
46.09308386128585,224.85413138249555,Texas,22
101.9064858033922,114.81451216443095,New York,81
119.8082652676078,214.09825574786302,Texas,22
86.84805343593945,349.57667399108936,California,10
97.03695002431084,368.2888833838962,Texas,22
99.15304736304337,224.3329300072296,Texas,22
56.11141394897422,204.51601581006662,Washington,33
85.34650945739148,351.1086687428739,California,10
119.86405590475943,135.32980254480216,New York,81
69.64482350191814,287.8909161538559,Texas,22
52.84918045627335,170.12380725362036,California,10
36.74857618589255,243.226845703922,Texas,22
109.35235950284665,207.6633257515328,Washington,33
38.47041874683639,97.00913796940316,Texas,22
73.74971850686589,170.1706921554799,Washington,33
73.49196335436085,191.8761779582398,Florida,84
33.0516668808031,276.0171232017643,California,10
108.06571188253045,174.68044059423733,Texas,22
82.9228002585583,384.7105844557692,Florida,84
54.731461434131745,243.91936444557945,New York,81
50.141139076677476,399.36090434605256,Washington,33
69.6205279734684,133.66147985476164,Florida,84
115.94643635513414,311.2136204805068,Washington,33
51.57969384391808,258.4516749046618,Washington,33
103.73770098195348,309.40100561268827,Washington,33
41.578476478553505,364.7430826067439,California,10
50.50560839080485,388.3534100505424,New York,81
76.20397338129726,158.88589934942905,California,10
109.30255984035045,366.94850492645344,New York,81
37.99896647222474,373.037745454577,Washington,33
86.59789786246293,195.79142671988382,New York,81
40.06608194747755,129.2961004010757,California,10
112.27268675566762,93.26754357932384,New York,81
49.82144107327362,291.90964547125407,Texas,22
55.94311038763239,216.58416892852122,Texas,22
107.95793621002872,137.74652593587626,Washington,33
54.035890972311414,355.5039933057067,Washington,33
57.47101137547418,320.8123570167571,Texas,22
97.77004094874997,228.06321009939094,New York,81
69.70530304142679,324.80275438491503,Florida,84
56.32946838909412,208.1007322383309,Washington,33
48.02349019723076,197.70013987331444,Washington,33
67.7906763957322,245.93075957418262,California,10
56.88040173492859,191.28707722399446,California,10
88.94875575767514,99.15392277140816,California,10
101.89209409392332,163.0482767600733,Florida,84
101.28490285948696,303.10976080210617,Texas,22
87.99949011778781,135.80694810978508,New York,81
87.33348803370302,383.0830212388955,California,10
40.25518547214264,399.43116305627035,New York,81
112.02021752328999,63.239416878525915,Washington,33
41.054880989890144,99.05880906926511,New York,81
47.875768541039164,280.79122270776077,California,10
115.13755264584687,99.15895886842397,Florida,84
50.08769111168836,277.05967267570884,New York,81
70.6136399765615,202.8221858916594,California,10
34.83721914965485,163.57582396368232,Texas,22
49.406951954496854,283.55805112197135,Washington,33
90.70906464477312,350.747908299459,Washington,33
109.6871744948359,183.15721239814087,New York,81
68.58084502816246,326.4189074151746,Washington,33
41.37521502871465,358.4727982014578,Washington,33
42.11901715789949,375.29853298651625,New York,81
87.34041120111164,61.60334124236036,New York,81
78.55942098624368,147.54674340058727,Washington,33
74.2348268532624,299.91474759702555,California,10
78.4130634200068,376.0527018631829,California,10
81.97496985520931,105.39880538518767,Washington,33
40.36819277167369,232.4201783205232,Texas,22
38.59331865669256,318.42755743940427,Texas,22
56.51738729807366,136.08100056262617,Washington,33
115.92068932198201,301.1714828561762,Washington,33
102.95739623319018,173.25764507057465,California,10
109.59788970551956,100.96731119181979,Washington,33
77.2769091159216,375.03317864903073,Washington,33
70.61078955193693,306.6277420197243,Washington,33
53.574632277548474,148.69368393777887,California,10
30.599737925725833,119.46729580773174,Texas,22
52.592547238122634,94.43533546598536,California,10
65.89391635840427,141.20680763119327,California,10
74.84949771551611,78.15320615586613,Texas,22
58.96311367464347,259.1564785002147,Florida,84
49.4766318709445,87.765655000818,California,10
84.81772381270184,238.28446720758123,California,10
69.75614817867903,292.92830200519404,Washington,33
96.70093324744361,188.78537463148754,Washington,33
64.60301478507157,252.0028458448968,Florida,84
119.54176335722839,67.00355797788617,Texas,22
34.849338579284534,349.2752569601277,Florida,84
47.85301169090053,232.9343187353861,Florida,84
30.5134117128174,182.6430550121601,Florida,84
90.97103409740103,106.7887796676149,Washington,33
96.21902446737876,342.0885345616452,California,10
57.95373910957643,196.9627790807486,Texas,22
33.94239506251176,301.1082514484566,Florida,84
47.17417540751845,312.32219262154,New York,81
37.52990602805011,156.5127732766293,Florida,84
34.23437814958784,192.32181889121787,Texas,22
95.68391444657965,208.1367377688001,New York,81
82.62133977691347,376.0080499740549,Texas,22
117.62913330449258,114.19490962880725,New York,81
67.19272552287393,326.16850158972005,Washington,33
56.95115498734059,210.38445202240632,California,10
42.77510252512692,53.536389106024075,California,10
99.65502431400527,359.9662280946291,New York,81
72.88070806021042,285.21676683483406,New York,81
77.80907322133986,103.76952095599745,Florida,84
96.93944603282674,192.5704255700634,California,10
106.3409896273733,352.7564110822699,New York,81
110.19151120504206,388.1712037639928,Florida,84
106.66590287275768,363.9878931909586,Washington,33
94.22195207534796,245.13194217064444,New York,81
95.01091673363983,116.25740530483023,Texas,22
93.33313965651658,111.8990727988103,New York,81
34.36442451985638,292.58925293628516,Texas,22
